,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
10279,1.59515005,0.9159324240000001,-0.7099227290000001,-1.868859602,1.007580445,0.04076493,-1.085021496,-0.888752012,-1.73326154,-0.935950504,-2.216702714,-1.842267715,0.46835530799999997,-1.188226382,-0.244510957,-0.909826246,-0.529628678,1.687704486,-0.273624298,3
10280,1.472915278,0.898740167,-0.40979744700000004,-1.955775225,0.9278296999999999,0.008203113,-1.2240635659999999,-0.963433236,-1.539529795,-0.8870405990000001,-1.986591037,-1.905133014,0.11742680400000001,-1.317723107,-0.14194304300000002,-1.18981682,-0.945070975,1.640883825,0.391680275,3
10281,1.2497386670000001,0.76484524,-0.529343054,-2.007796765,0.739340606,0.048996977000000004,-1.1576817990000001,-0.73097122,-1.5852430530000001,-0.75716924,-1.6059151319999998,-2.107008499,0.586208175,-1.014450708,-1.174933389,-0.980256915,-0.674215757,1.295933495,0.439853996,3
10282,1.174130852,0.753841823,-0.406885414,-2.038303818,0.9162534920000001,0.061461543,-1.338820352,-0.641161153,-1.3958891740000001,-0.48508973,-1.239291773,-2.30488377,0.453282057,-1.237623245,-1.36906111,-1.053658044,-0.6180482270000001,1.186806399,-0.353727515,3
10284,-0.295413542,1.017268819,-0.537822418,-0.973412033,-0.044525417000000005,2.408567085,-1.231670175,-0.40952489299999995,-1.5869168130000002,-0.987080912,-1.634303721,-0.353346899,-0.25619480899999997,-0.6065587179999999,0.7555541290000001,0.799622919,-0.243744441,0.9932653290000001,0.718658749,4
10285,-0.402851147,0.732377671,-0.5546896929999999,-1.47987965,0.45156858899999996,2.6176352940000003,-1.3538827130000002,-0.46113522,-1.388134699,-0.623735009,-1.396915111,-0.49322325,-1.042254834,-1.4513194919999999,1.09065908,0.6538123020000001,-0.038266232000000004,0.21456701600000003,0.775708462,4
10286,-0.45618980200000003,0.611502901,-0.395665914,-1.473238632,0.255223267,1.7108030930000002,-1.227558697,-0.41407184799999996,-0.844507296,0.001499809,-0.285743608,-0.981687242,-0.587263471,-1.396046769,-0.6144025679999999,0.31494414600000004,-0.20750275399999998,0.336561813,0.225366077,4
10287,-0.492854513,0.545042715,-0.357324318,-1.7867507319999998,0.561236886,1.866900644,-1.3874835369999998,-0.40081966700000005,-0.761972876,-0.032854789,-0.34083521299999997,-0.8501916959999999,-0.868752181,-2.011706502,0.054438464000000006,0.488863407,0.044073559000000005,-0.537018735,0.384546171,4
10288,-0.511237865,0.548015025,-0.302671736,-1.96736242,0.84225489,2.2138273930000003,-1.381728135,-0.41297905799999995,-0.9713036140000001,-0.40763931600000003,-0.9262646999999999,-0.338500807,-1.356741948,-2.344729401,1.5409260319999998,0.38432758100000003,-0.2497401,0.729658822,0.22611733399999998,4
10289,-0.546339487,0.530294681,0.029493167,-2.139210206,0.96434795,1.943017396,-1.689518382,-0.49916195,-0.163987704,0.422638136,0.39233078200000004,-1.239875993,-1.761550358,-2.068425424,0.843891527,0.60197199,0.28747989399999996,-0.644940586,-0.39692119,4
10290,-0.322528446,0.944729277,0.034022595,-0.285691505,-0.53940403,1.959515549,-1.223241891,-0.441589849,-1.357374848,-0.776154606,-1.179613488,-0.596037439,0.322150011,-1.021902149,-0.7773035629999999,0.629647249,0.34022874399999997,1.099286157,1.7906883830000002,4
10291,-0.359802354,0.8820983579999999,-0.144163029,-0.911117463,-0.517498868,1.711808489,-1.037971646,-0.28753858600000004,-1.1204550420000001,-0.779966321,-0.623585225,-0.7432363240000001,-0.564803837,-1.5555993209999999,-0.578620401,-0.186672282,-1.73789398,-0.7037235390000001,1.939812701,4
10292,-0.23720514899999998,0.798863565,-0.13276087,-0.791510915,-0.452558378,1.8426939759999998,-1.18508166,-0.262388949,-1.29328918,-0.692869312,-0.856080086,-0.93611516,0.331974554,-1.132495123,-0.8947593620000001,0.01241963,-1.5028621880000002,0.216375058,0.7283332990000001,4
10293,-0.16641799300000001,0.44579496799999996,-0.47035569899999996,-1.003890963,-0.381959988,1.159507006,-0.574464426,-0.572048067,-1.1778479929999999,-0.726698507,-0.7017976909999999,-0.828129263,-0.138191813,-1.045775167,-0.668185104,0.420602859,-0.5109914210000001,1.004139002,1.320603783,4
10294,-0.172603232,0.478481234,-0.49435763200000005,-1.390405871,0.181458845,1.784605614,-1.1233229,-0.605086251,-0.751421219,-0.46493358700000004,-0.7086540709999999,-0.622237122,-1.159000138,-2.15487388,0.6919038390000001,0.79422368,-0.013836736,-0.760537482,-0.202482865,4
10295,-0.528698045,0.790868127,0.98374117,-2.342406209,1.47491498,1.8076444740000002,-2.0170886919999997,-0.350790348,-0.5128250120000001,0.11963674199999999,0.3864448,-1.7714931969999999,-0.988797725,-1.188691373,0.253745249,0.6057163839999999,0.5583458720000001,0.06405165,-0.805382225,4
10296,-0.840690038,0.6928081340000001,0.972238925,-1.350624946,0.14561651,0.758392835,-0.543505581,-0.19902533600000002,-0.691343092,0.5462852420000001,1.175088146,-2.224728498,-0.98444288,-0.450628491,-1.2037369629999999,-0.451054096,-1.186905047,4.080864116,-0.625086723,5
10297,-0.7066831859999999,0.261223085,-0.044547305999999995,-1.4637361269999998,-0.026753025,0.216100562,0.257873142,-0.189114809,-1.803828286,-0.842433766,-0.440747056,-1.2841106409999998,-0.5160326679999999,-1.510584933,-1.4364416580000001,0.44955703399999997,-0.648550638,1.0786453390000001,-1.3520758130000001,5
10298,-0.62752033,0.394822116,0.10546339,-1.6125084580000002,0.270478753,0.5712738860000001,-0.251561686,-0.177695606,-1.081884163,0.090472112,0.163636358,-1.415627255,-0.277127837,-1.766002864,-1.585606385,0.42191055899999996,-0.10378833300000001,0.300222009,0.027330993999999997,5
10299,-0.604240963,0.285418908,-0.012105393,-1.78420674,0.42592981799999996,0.619383029,-0.454515589,-0.076802164,-1.319976713,-0.15923368400000001,0.043843609000000006,-1.600579715,-0.014990288000000001,-1.350668166,-1.62923723,0.410672662,-0.302253302,0.763567102,-0.9902952190000001,5
10300,-0.645107326,0.236243774,0.0052453330000000005,-1.492760298,0.109512946,0.304915824,0.09164763699999999,-0.326455882,-1.6515403990000002,-0.7391506529999999,-0.4886463,-1.1747880929999999,-0.402542974,-1.4347260419999999,-0.62539829,0.473533627,-0.602749633,1.6111818409999998,-0.258575141,5
10301,-0.6859701009999999,0.153263635,-0.011780018,-1.295256803,-0.170282524,-0.111513741,0.378434275,-0.502282601,-1.354507985,-0.469964389,-0.030835467000000002,-1.327590364,-0.757077047,-1.5349540169999998,-0.977938805,0.5376710929999999,-0.65318521,0.8442604890000001,-0.214577572,5
10303,0.30039135899999997,0.376800481,-0.388547391,-0.91612771,0.450549804,0.217782155,-0.250281535,-0.801874358,-1.408521014,-0.430998748,-1.404419976,-0.937212081,-0.33466222100000004,-1.922435475,0.39038544299999994,0.30611423600000004,-0.8305248409999999,0.481920921,0.073703268,5
10304,0.204929955,0.339555879,-0.30641351899999997,-1.280068823,0.45128959700000004,0.148330897,-0.44044479299999995,-0.604409607,-1.74212195,-0.8201531209999999,-1.2651070009999998,-1.497209016,-0.043102413,-1.2842248920000001,-0.410318089,0.42128626,-0.40343830299999994,0.118056574,0.213458642,5
10305,0.161711183,0.276408402,-0.342764457,-1.158241983,0.146772851,-0.190477786,-0.17145453600000002,-0.7190076009999999,-1.415910754,-0.610472269,-1.01842396,-1.239038102,-0.246576756,-1.8331695630000002,-0.498361214,0.242208929,-0.572252274,0.734101562,-0.49222812,5
10306,0.130263049,0.17781280600000002,-0.238324321,-1.2586984509999999,0.206863885,-0.144307923,-0.24887810300000002,-0.7600120570000001,-1.4983447280000002,-0.7035651999999999,-0.8994729229999999,-1.528836118,-0.30341334,-1.48981355,-0.543520291,0.08975937099999999,-0.774670291,1.4743416280000001,-0.985409568,5
10308,-0.563742411,0.555432137,-0.118022851,-1.7488889140000001,0.71475294,0.944123163,-0.7560001709999999,-0.435326227,-0.757390707,-0.016316244,-0.07758641299999999,-0.635225601,-0.77708369,-2.146349028,-0.941800909,0.31267908899999997,-0.11374685300000001,-0.473704241,0.376419789,6
10309,-0.6563814170000001,0.5886865020000001,-0.099012835,-1.8865411669999999,0.8476780829999999,1.077326298,-0.697751103,-0.292341558,-1.464304575,-0.828283753,-0.677052388,-0.553641415,-0.504280643,-1.109230225,-0.441153945,0.483494346,-0.433432569,0.875806713,-0.203355255,6
10310,-0.726366552,0.456400621,-0.006291653,-1.9084800309999999,0.6826749809999999,0.7971587509999999,-0.766144218,-0.40149816,-1.04516662,-0.37739944200000003,-0.047196358,-0.854007725,-0.808448675,-1.409057472,-0.864164534,0.11758986,-0.275683719,1.091139347,0.9748983940000001,6
10311,-0.7501451379999999,0.37684463,-0.064206891,-1.820773735,0.64517341,0.554899767,-0.732131196,-0.32813786899999997,-0.919492251,-0.144883239,0.237807063,-1.013080589,-0.501949741,-1.739197831,-1.669637398,0.364071078,-0.057815275,-0.209852617,-0.132186852,6
10312,-0.805918081,0.487839481,0.185536334,-2.018913629,0.969887752,0.954717925,-1.02699246,-0.205940586,-1.20969648,-0.525143321,-0.05159562400000001,-1.014487044,-0.371495188,-0.721966972,-1.0617797979999999,0.41659922,-0.49111011200000004,1.399297358,-1.638108893,6
10313,-0.8644788640000001,0.492498185,0.45771080799999997,-2.112265822,1.2172010309999999,1.044746892,-1.597867357,-0.29417799699999997,-0.596956887,0.044013225999999996,0.490546562,-1.225536913,-0.7963766409999999,-1.385599825,-0.814582914,0.643039183,0.436374744,-0.17319552100000002,-0.55767924,6
10314,-0.5220161289999999,0.8350232740000001,-0.30670128,-1.543781469,0.438023634,1.291162938,-0.761240505,-0.325732357,-1.067390711,-0.149335691,-0.35682498,-0.7478674329999999,-0.212701576,-1.23863679,-0.881688732,0.383267764,-0.7171653809999999,-0.387668942,-0.127473544,6
10315,-0.5100269070000001,0.599219844,-0.34012485600000003,-1.4160876869999999,0.37589269,1.0189519470000001,-0.49447705,-0.38562612399999996,-1.220117754,-0.41852954,-0.704648226,-0.38792441,-0.35540905899999997,-2.059828184,-0.739093807,0.38496894,-0.37213097700000003,-0.08153579700000001,0.473314695,6
10316,-0.43977627700000005,0.554767029,-0.303143027,-1.218636644,0.278361594,1.103348526,-0.5149355529999999,-0.431648214,-1.1855997040000001,-0.488936882,-0.863607931,-0.27056523,-0.5042123589999999,-1.975724887,-0.7375829290000001,0.627506498,-0.139222175,-0.505106168,0.8858305959999999,6
10317,-0.375281641,0.42848826100000004,-0.338059651,-1.398013722,0.35946109,1.058236034,-0.7444405,-0.365680816,-1.092597848,-0.441694784,-0.662353391,-0.50356795,-0.25286084600000003,-1.81656205,-1.043000216,0.583610827,-0.069909645,-0.329474241,0.61237879,6
10318,-0.446078944,0.333197439,-0.153056406,-1.612659609,0.438145749,0.6926990409999999,-0.731137492,-0.495075072,-0.792653396,-0.20407124199999999,-0.062555503,-0.8864652390000001,-0.6418420420000001,-1.6759428230000002,-0.99834135,0.430831385,-0.160876537,0.212431514,0.06069664599999999,6
10319,-0.4988437,0.251672015,-0.10040788699999999,-1.442123034,0.192422127,0.294757413,-0.504036467,-0.660620054,-0.64999383,-0.087821946,0.197555879,-0.9452248059999999,-0.830215963,-2.05177874,-1.145813445,0.152946095,-0.335376453,0.643419682,0.134496687,6
10320,-0.028419971000000002,1.81466055,-0.807290475,-2.038420019,-0.04558481599999999,1.186363948,-0.983021643,0.6902244829999999,-1.231414038,-0.706302482,0.062691145,-1.4180700019999999,0.572781002,-0.853101285,-1.737225499,-0.060377879,-0.373157199,-0.952195602,0.372884375,7
10321,-0.075846209,1.84952545,-0.757243723,-2.203084783,-0.161371494,1.2936462579999999,-0.970294882,0.47325366700000004,-1.09500599,-0.625926409,0.182326491,-1.5318732330000002,0.154302248,-0.718164246,-1.5054133490000001,-0.185974566,-0.416016548,-0.375805326,-0.226440593,7
10322,-0.13447038,1.657949766,-0.656047805,-2.1537866009999997,-0.184711087,1.074208581,-1.0651736459999999,0.5576816179999999,-1.011507969,-0.34413816700000005,0.524090615,-1.79538801,0.718569638,-0.5623599810000001,-2.451418163,-0.35890598100000004,-0.500086454,-0.09786503699999999,0.095549519,7
10323,-0.213271905,1.4497755019999998,-0.434476271,-2.098078199,-0.0050521229999999995,1.013394333,-1.041633101,0.346497895,-0.894723398,-0.373320404,0.254919927,-1.326835328,0.269037119,-1.294283981,-1.930133898,-0.074699008,-0.08400787800000001,-0.602231327,0.39794862,7
10324,-0.274962301,1.259952344,-0.616180819,-2.07589667,0.096780117,0.9106105720000001,-1.088581359,0.361992085,-1.03449754,-0.408589679,0.18246802399999998,-1.322596213,0.5538672339999999,-1.13236742,-1.978459983,-0.058503115,-0.346445978,-0.5100252670000001,0.358829511,7
10325,-0.37849017100000004,1.328548393,0.364938859,-2.083251747,0.39685286299999994,0.896417205,-1.355081204,0.177769815,-0.8782739820000001,-0.207740011,0.40931629,-1.7378587559999998,0.296692838,-0.79730792,-2.054923277,0.247684992,1.212200405,1.004184783,0.10518720000000001,7
10328,-0.17697132899999998,1.7721849580000002,-0.771918408,-1.413395201,-0.134093706,0.40265098299999996,-0.259188973,1.253344245,-1.9956164769999998,-1.127349958,0.054504729,-1.654972998,0.9070246270000001,-0.924292008,-2.333877887,-0.224654517,-1.113315445,-0.382098249,0.200396612,7
10329,-0.341211589,1.6223868080000001,-0.452414452,-2.144557753,0.151717685,0.613927265,-0.967277642,0.8976161640000001,-1.162393143,-0.046922079000000005,0.9682030620000001,-2.292290227,0.942054835,-0.6311786620000001,-3.2118085539999996,-0.110182954,0.231500782,-0.507832533,-0.099469498,7
10330,-0.40032446299999996,1.411221846,-0.612506248,-1.82646005,-0.210073339,0.341372134,-0.373099633,0.601933536,-1.585511237,-0.77033378,0.19436655600000002,-1.586592337,0.835641795,-0.699215316,-2.475053302,0.079337586,-0.612266251,-0.707001656,0.372196345,7
10333,-0.161945591,0.018041558,-0.135476906,-0.901006814,0.383700379,0.095152117,-0.5664857,-0.862733601,-0.9577531109999999,-0.402988035,-0.639226786,-0.530097049,0.327782299,-1.385706584,-1.047000843,0.451067729,-0.947627063,0.909673763,-0.037858302,8
10334,-0.157133764,-0.20089364899999998,-0.069440322,-1.25641694,0.84037121,0.60477053,-0.99026134,-0.976310701,-0.36489443299999996,-0.031455901,-0.301325933,-0.548907944,-0.8279180009999999,-2.099191172,0.170017781,0.924108652,0.0050103859999999995,-0.18963191199999999,0.346003675,8
10335,-0.240294321,-0.21336670600000002,0.015154191000000001,-1.061375914,0.47735198799999995,0.204438791,-0.62019562,-0.8439433009999999,-0.790256237,-0.47075487899999996,-0.484129343,-0.53249755,-0.31363,-1.779807687,-0.33552842,0.735446925,-0.470248331,0.643260547,0.743293227,8
10336,-0.34661195200000006,-0.117641316,0.127094543,-1.8095064980000002,1.290556442,1.136623819,-1.6576499230000001,-0.6907525959999999,-0.061473589,0.383496536,0.352702206,-0.9724429179999999,-0.824539569,-1.7131343559999999,0.39122798,0.651596087,-0.35645287299999995,0.261424444,-0.279351435,8
10337,-0.6774832,0.613518109,1.607804513,-1.5223704619999998,1.099967046,0.899287092,-1.77503979,-0.391773305,-0.244500855,0.19370794100000002,0.580187193,-1.282908288,-0.359848715,-1.3631795430000002,-0.43767017700000005,0.338206729,-1.327648181,-0.8965376490000001,0.214973818,8
10339,-0.107996331,0.11566360099999999,-0.15769190800000002,-1.196109921,0.670327189,0.552042385,-0.719671452,-0.638814365,-1.021670743,-0.616414401,-0.834705592,-0.406638602,-0.301579525,-1.7768037730000001,-0.206543632,0.492999211,-0.475863411,0.915999407,0.457472603,8
10340,-0.24653556899999998,0.13366884099999998,-0.064396359,-1.741984804,1.2258391709999998,0.903675027,-1.405309179,-0.479060401,-0.6990446229999999,-0.200124986,-0.18714667899999998,-0.916507724,-0.27234267100000004,-1.2772149309999998,-0.583569401,0.791477979,0.074536929,-0.072568861,-0.415326343,8
10341,-0.347640788,0.10216092,0.082857765,-1.870378036,1.273877926,0.9339824040000001,-1.491989007,-0.506681539,-0.593407739,-0.022713521,-0.058337399000000005,-0.9358871809999999,-0.382014254,-1.567135986,-0.40500836,0.431472609,-0.31404787,0.274099768,-0.076653682,8
10342,-0.408101595,0.027894486,-0.115973909,-1.3764146380000002,0.544598306,0.063081714,-0.5191289720000001,-0.599411028,-1.3464011930000002,-0.833149575,-0.541577094,-0.8976545859999999,0.136854523,-0.856462125,-0.952299317,0.939135308,-0.293748303,0.189203626,0.25677538899999997,8
10343,-0.437970824,0.057155530999999996,-0.06304496700000001,-1.2630816679999999,0.432817086,0.015441857,-0.281042165,-0.663883134,-1.356118146,-0.9702916970000001,-0.796372889,-0.443158286,-0.12351114199999999,-1.173851666,-0.421367455,0.7558068720000001,-0.719376938,1.386475272,-0.441706317,8
10344,-0.203838625,0.608859385,-0.494408865,-0.697607277,0.635725,-0.363749549,-0.302885418,-0.26573246,-1.918620704,-0.7342753959999999,-0.8208795759999999,-1.255193459,0.403824836,-1.3791494830000002,-0.783898717,0.325599773,-0.608542789,0.452648046,-0.09212555800000001,9
10345,-0.20843837399999998,0.456012555,-0.473667736,-1.108811721,0.7676486240000001,-0.096138863,-0.857160749,-0.287014438,-1.839715601,-0.6911409470000001,-0.8246230659999999,-1.388597006,1.110987575,-0.896475523,-1.263208546,0.45544160100000003,-0.31641406699999997,0.346334947,-0.088895261,9
10346,-0.219146337,0.405579746,-0.42016973700000004,-1.127250842,0.6709439620000001,-0.177729761,-0.924322987,-0.47572462200000004,-1.384692795,-0.176074658,-0.34641714,-1.578545139,0.761321908,-1.1707049809999999,-1.530107275,0.25886869,-0.199853843,0.16491577400000001,0.144283435,9
10347,-0.23422174699999998,0.363291453,-0.37345879,-0.969576854,0.40683752700000003,-0.247639298,-0.566766433,-0.74587023,-1.315969225,-0.297904372,-0.651495606,-1.091405263,0.10319781800000001,-1.725256814,-0.605497379,0.10101407300000001,-0.41166909999999995,1.133180534,0.526332929,9
10348,-0.192759819,0.545614371,-0.19521207899999998,-0.782374692,0.241942501,-0.196758152,-0.405175525,-0.537093708,-1.501091089,-0.610005728,-0.83334416,-1.008302394,0.64638036,-1.265001705,-0.74888187,0.854707642,0.33732586200000003,1.016551502,-0.301279087,9
10350,-0.037658052000000004,0.72350748,-0.449353701,-0.7720050079999999,0.17822168300000002,-0.071279205,-0.31853760600000003,-0.405570893,-1.80500245,-0.81204991,-1.259423531,-1.001118287,0.474672824,-1.642796846,-0.7441050140000001,0.545372325,-0.156388279,0.11093963300000001,-0.39642862,9
